order_id,order_date,region,channel,product_id,product_name,category,unit_price,quantity,discount,customer_id,payment_method
O2024006706,2024-10-17,North,Marketplace,P1007,Notebook Pack,Stationery,12.37,3,0.15,C15289,Debit Card
O2024006707,2024-03-27,West,Online,P1009,Water Bottle,Lifestyle,15.74,4,0.0,C13408,Bank Transfer
O2024006708,2024-05-17,Central,Store,P1010,Backpack,Lifestyle,44.52,2,0.2,C14090,Bank Transfer
O2024006709,2024-10-08,West,Marketplace,P1008,Ballpoint Pen Set,Stationery,8.15,1,0.1,C12981,Pix
O2024006710,2024-07-19,West,Online,P1011,Bluetooth Speaker,Electronics,59.3,1,0.0,C18158,Bank Transfer
O2024006711,2024-04-07,South,Online,P1008,Ballpoint Pen Set,Stationery,8.65,2,0.05,C13713,Debit Card
O2024006712,2024-01-27,West,Online,P1013,Coffee Mug,Lifestyle,11.78,1,0.0,C10917,Credit Card
O2024006713,2024-03-08,West,Marketplace,P1006,Ergonomic Chair,Home Office,242.45,2,0.0,C14374,Debit Card
O2024006714,2024-09-03,Central,Store,P1003,USB-C Cable,Electronics,9.8,5,0.0,C15983,Credit Card
O2024006715,2024-11-29,West,Store,P1015,Laptop Stand,Home Office,30.19,1,0.15,C12644,Debit Card
O2024006716,2024-07-01,East,Online,P1004,27-inch Monitor,Electronics,189.9,8,0.0,C15702,Debit Card
O2024006717,2024-08-15,North,Marketplace,P1004,27-inch Monitor,Electronics,187.96,3,0.1,C18075,Debit Card
O2024006718,2024-09-27,East,Online,P1001,Wireless Mouse,Electronics,25.9,2,0.2,C13110,Bank Transfer
O2024006719,2024-07-24,North,Marketplace,P1007,Notebook Pack,Stationery,12.37,1,0.1,C10029,Pix
O2024006720,2024-09-11,South,Store,P1001,Wireless Mouse,Electronics,27.21,3,0.05,C19196,Pix
O2024006721,2024-03-14,South,Online,P1008,Ballpoint Pen Set,Stationery,8.65,4,0.1,C13819,Bank Transfer
O2024006722,2024-02-29,East,Marketplace,P1010,Backpack,Lifestyle,44.1,2,0.0,C12910,Credit Card
O2024006723,2024-12-04,South,Store,P1004,27-inch Monitor,Electronics,199.51,8,0.05,C19730,Credit Card
O2024006724,2024-03-10,North,Marketplace,P1014,Planner 2024,Stationery,14.75,3,0.0,C18762,Pix
O2024006725,2024-09-08,Central,Marketplace,P1009,Water Bottle,Lifestyle,15.11,3,0.0,C19485,Pix
O2024006726,2024-11-02,Central,Store,P1006,Ergonomic Chair,Home Office,247.25,1,0.0,C16153,Credit Card
O2024006727,2024-12-01,North,Wholesale,P1011,Bluetooth Speaker,Electronics,54.45,1,0.2,C17713,Credit Card
O2024006728,2024-04-30,East,Online,P1006,Ergonomic Chair,Home Office,249.9,3,0.0,C11297,Debit Card
O2024006729,2024-12-23,Central,Marketplace,P1006,Ergonomic Chair,Home Office,237.55,1,0.0,C15102,Bank Transfer
O2024006730,2024-08-28,West,Marketplace,P1005,Desk Lamp,Home Office,33.86,1,0.0,C11826,Pix
O2024006731,2024-04-23,East,Marketplace,P1008,Ballpoint Pen Set,Stationery,8.23,1,0.1,C14447,Bank Transfer
O2024006732,2024-02-13,Central,Store,P1008,Ballpoint Pen Set,Stationery,8.31,3,0.1,C10137,Bank Transfer
O2024006733,2024-05-30,North,Store,P1001,Wireless Mouse,Electronics,26.68,2,0.0,C14849,Debit Card
O2024006734,2024-05-22,South,Online,P1015,Laptop Stand,Home Office,30.8,2,0.0,C17466,Bank Transfer
O2024006735,2024-02-19,North,Wholesale,P1002,Mechanical Keyboard,Electronics,72.63,3,0.1,C15515,Pix
O2024006736,2024-01-31,Central,Store,P1007,Notebook Pack,Stationery,12.37,2,0.0,C12849,Debit Card
O2024006737,2024-06-17,Central,Marketplace,P1010,Backpack,Lifestyle,42.78,1,0.1,C12506,Bank Transfer
O2024006738,2024-07-03,South,Wholesale,P1009,Water Bottle,Lifestyle,14.74,2,0.05,C11795,Debit Card
O2024006739,2024-02-17,North,Online,P1003,USB-C Cable,Electronics,10.0,3,0.2,C17502,Pix
O2024006740,2024-06-14,Central,Online,P1007,Notebook Pack,Stationery,12.12,1,0.0,C12166,Credit Card
O2024006741,2024-09-29,West,Wholesale,P1010,Backpack,Lifestyle,40.09,4,0.05,C15983,Pix
O2024006742,2024-03-10,East,Online,P1001,Wireless Mouse,Electronics,25.9,4,0.0,C15489,Debit Card
O2024006743,2024-06-29,South,Store,P1009,Water Bottle,Lifestyle,16.7,4,0.0,C19412,Bank Transfer
O2024006744,2024-02-16,North,Online,P1002,Mechanical Keyboard,Electronics,80.7,2,0.15,C14729,Credit Card
O2024006745,2024-05-14,South,Store,P1005,Desk Lamp,Home Office,36.67,2,0.0,C19755,Credit Card
O2024006746,2024-03-17,South,Wholesale,P1003,USB-C Cable,Electronics,9.18,2,0.15,C15973,Debit Card
O2024006747,2024-11-05,North,Online,P1015,Laptop Stand,Home Office,30.2,1,0.05,C11413,Pix
O2024006748,2024-08-08,East,Online,P1005,Desk Lamp,Home Office,34.9,3,0.0,C11017,Bank Transfer
O2024006749,2024-03-09,East,Store,P1010,Backpack,Lifestyle,45.9,2,0.0,C16842,Credit Card
O2024006750,2024-09-02,North,Marketplace,P1005,Desk Lamp,Home Office,34.54,1,0.05,C16098,Bank Transfer
O2024006751,2024-04-18,South,Marketplace,P1006,Ergonomic Chair,Home Office,252.25,3,0.15,C10181,Credit Card
O2024006752,2024-06-22,North,Online,P1007,Notebook Pack,Stationery,12.62,2,0.15,C12667,Bank Transfer
O2024006753,2024-10-23,East,Online,P1014,Planner 2024,Stationery,14.9,1,0.0,C16173,Debit Card
O2024006754,2024-10-28,West,Online,P1009,Water Bottle,Lifestyle,15.74,2,0.2,C19176,Pix
O2024006755,2024-11-12,East,Store,P1015,Laptop Stand,Home Office,30.5,2,0.2,C13305,Debit Card
O2024006756,2024-06-16,South,Online,P1006,Ergonomic Chair,Home Office,257.4,2,0.1,C12620,Bank Transfer
O2024006757,2024-04-29,South,Wholesale,P1012,Webcam,Electronics,36.99,3,0.1,C19405,Debit Card
O2024006758,2024-04-30,West,Store,P1011,Bluetooth Speaker,Electronics,60.49,1,0.0,C17369,Bank Transfer
O2024006759,2024-02-28,North,Marketplace,P1014,Planner 2024,Stationery,14.75,1,0.0,C19707,Pix
O2024006760,2024-01-11,West,Wholesale,P1003,USB-C Cable,Electronics,8.82,8,0.0,C19727,Debit Card
O2024006761,2024-10-28,West,Store,P1005,Desk Lamp,Home Office,35.24,1,0.15,C19210,Pix
O2024006762,2024-12-05,Central,Store,P1010,Backpack,Lifestyle,44.52,1,0.15,C16717,Bank Transfer
O2024006763,2024-11-08,North,Online,P1001,Wireless Mouse,Electronics,26.16,5,0.15,C11116,Credit Card
O2024006764,2024-04-25,Central,Store,P1010,Backpack,Lifestyle,44.52,2,0.2,C10988,Bank Transfer
O2024006765,2024-10-19,South,Online,P1003,USB-C Cable,Electronics,10.2,6,0.0,C16088,Credit Card
O2024006766,2024-10-24,Central,Online,P1002,Mechanical Keyboard,Electronics,77.5,1,0.2,C13005,Debit Card
O2024006767,2024-12-05,Central,Store,P1006,Ergonomic Chair,Home Office,247.25,4,0.0,C16628,Debit Card
O2024006768,2024-03-17,South,Store,P1010,Backpack,Lifestyle,47.28,1,0.05,C11572,Credit Card
O2024006769,2024-05-26,East,Store,P1014,Planner 2024,Stationery,15.2,8,0.0,C17952,Bank Transfer
O2024006770,2024-03-27,Central,Online,P1003,USB-C Cable,Electronics,9.6,2,0.1,C19544,Credit Card
O2024006771,2024-10-11,East,Store,P1011,Bluetooth Speaker,Electronics,61.1,2,0.0,C13868,Pix
O2024006772,2024-03-06,North,Online,P1014,Planner 2024,Stationery,15.05,1,0.0,C16136,Bank Transfer
O2024006773,2024-04-29,North,Online,P1003,USB-C Cable,Electronics,10.0,1,0.0,C11002,Bank Transfer
O2024006774,2024-11-03,East,Marketplace,P1008,Ballpoint Pen Set,Stationery,8.23,3,0.0,C17906,Credit Card
O2024006775,2024-08-27,East,Wholesale,P1005,Desk Lamp,Home Office,31.41,6,0.1,C19615,Bank Transfer
O2024006776,2024-04-07,South,Store,P1003,USB-C Cable,Electronics,10.4,4,0.05,C18659,Debit Card
O2024006777,2024-06-18,East,Store,P1009,Water Bottle,Lifestyle,16.22,3,0.1,C16353,Debit Card
O2024006778,2024-09-12,North,Online,P1011,Bluetooth Speaker,Electronics,60.5,2,0.1,C10146,Bank Transfer
O2024006779,2024-12-05,West,Online,P1015,Laptop Stand,Home Office,29.6,1,0.15,C18797,Bank Transfer
O2024006780,2024-03-03,West,Store,P1015,Laptop Stand,Home Office,30.19,1,0.2,C13422,Pix
O2024006781,2024-02-04,East,Online,P1005,Desk Lamp,Home Office,34.9,1,0.0,C10764,Pix
O2024006782,2024-06-05,East,Store,P1008,Ballpoint Pen Set,Stationery,8.57,1,0.1,C10435,Bank Transfer
O2024006783,2024-10-06,South,Store,P1014,Planner 2024,Stationery,15.65,4,0.05,C12930,Pix
O2024006784,2024-09-08,West,Online,P1015,Laptop Stand,Home Office,29.6,2,0.05,C14618,Pix
O2024006785,2024-10-18,South,Marketplace,P1014,Planner 2024,Stationery,15.04,2,0.15,C19668,Credit Card
O2024006786,2024-12-09,South,Store,P1010,Backpack,Lifestyle,47.28,1,0.0,C11006,Debit Card
O2024006787,2024-08-16,East,Wholesale,P1011,Bluetooth Speaker,Electronics,53.91,8,0.0,C17669,Pix
O2024006788,2024-05-29,South,Online,P1010,Backpack,Lifestyle,46.35,3,0.2,C12748,Bank Transfer
O2024006789,2024-01-21,North,Store,P1012,Webcam,Electronics,41.1,3,0.0,C12661,Pix
O2024006790,2024-10-20,North,Store,P1007,Notebook Pack,Stationery,12.88,3,0.15,C16107,Pix
O2024006791,2024-09-01,West,Online,P1007,Notebook Pack,Stationery,12.38,1,0.0,C19940,Pix
O2024006792,2024-12-23,South,Store,P1012,Webcam,Electronics,41.92,1,0.2,C16165,Debit Card
O2024006793,2024-01-19,South,Online,P1010,Backpack,Lifestyle,46.35,2,0.0,C14078,Credit Card
O2024006794,2024-05-26,South,Store,P1010,Backpack,Lifestyle,47.28,3,0.0,C14698,Credit Card
O2024006795,2024-03-12,Central,Marketplace,P1012,Webcam,Electronics,37.93,1,0.0,C10794,Credit Card
O2024006796,2024-11-30,North,Store,P1003,USB-C Cable,Electronics,10.2,3,0.05,C10589,Debit Card
O2024006797,2024-07-17,North,Wholesale,P1002,Mechanical Keyboard,Electronics,72.63,1,0.2,C18932,Bank Transfer
O2024006798,2024-12-05,South,Marketplace,P1007,Notebook Pack,Stationery,12.62,1,0.0,C17377,Credit Card
O2024006799,2024-06-06,East,Store,P1014,Planner 2024,Stationery,15.2,3,0.0,C19047,Bank Transfer
O2024006800,2024-11-25,Central,Wholesale,P1001,Wireless Mouse,Electronics,22.61,1,0.0,C11893,Credit Card
O2024006801,2024-12-17,Central,Online,P1015,Laptop Stand,Home Office,29.0,2,0.1,C16244,Debit Card
O2024006802,2024-11-22,South,Wholesale,P1010,Backpack,Lifestyle,41.72,2,0.1,C12400,Pix
O2024006803,2024-07-01,West,Marketplace,P1003,USB-C Cable,Electronics,9.6,2,0.0,C17500,Debit Card
O2024006804,2024-11-28,East,Store,P1011,Bluetooth Speaker,Electronics,61.1,4,0.05,C18242,Bank Transfer
O2024006805,2024-05-26,West,Marketplace,P1002,Mechanical Keyboard,Electronics,77.52,4,0.0,C16783,Debit Card
O2024006806,2024-09-14,Central,Online,P1003,USB-C Cable,Electronics,9.6,1,0.0,C18773,Bank Transfer
O2024006807,2024-10-02,South,Store,P1008,Ballpoint Pen Set,Stationery,8.83,1,0.15,C17566,Debit Card
O2024006808,2024-05-13,West,Online,P1001,Wireless Mouse,Electronics,25.64,6,0.15,C10970,Debit Card
O2024006809,2024-05-15,South,Store,P1001,Wireless Mouse,Electronics,27.21,1,0.1,C10945,Credit Card
O2024006810,2024-06-25,North,Store,P1014,Planner 2024,Stationery,15.35,2,0.05,C18191,Bank Transfer
O2024006811,2024-05-28,North,Marketplace,P1011,Bluetooth Speaker,Electronics,59.29,1,0.0,C12886,Pix
O2024006812,2024-03-09,South,Store,P1008,Ballpoint Pen Set,Stationery,8.83,1,0.0,C18924,Pix
O2024006813,2024-01-16,East,Online,P1001,Wireless Mouse,Electronics,25.9,1,0.15,C11657,Pix
O2024006814,2024-09-14,South,Store,P1002,Mechanical Keyboard,Electronics,83.94,5,0.05,C19329,Bank Transfer
O2024006815,2024-05-25,Central,Online,P1012,Webcam,Electronics,38.7,2,0.15,C14043,Credit Card
O2024006816,2024-03-26,West,Store,P1006,Ergonomic Chair,Home Office,252.35,2,0.2,C18356,Pix
O2024006817,2024-10-03,Central,Online,P1004,27-inch Monitor,Electronics,184.2,5,0.0,C10569,Debit Card
O2024006818,2024-09-13,Central,Store,P1001,Wireless Mouse,Electronics,25.63,4,0.0,C18878,Pix
O2024006819,2024-07-27,South,Store,P1011,Bluetooth Speaker,Electronics,62.93,3,0.1,C13590,Debit Card
O2024006820,2024-02-20,East,Online,P1008,Ballpoint Pen Set,Stationery,8.4,1,0.1,C12225,Debit Card
O2024006821,2024-01-31,East,Store,P1004,27-inch Monitor,Electronics,193.7,5,0.2,C19881,Credit Card
O2024006822,2024-12-29,South,Online,P1015,Laptop Stand,Home Office,30.8,1,0.05,C19259,Debit Card
O2024006823,2024-03-21,East,Online,P1011,Bluetooth Speaker,Electronics,59.9,1,0.2,C16685,Debit Card
O2024006824,2024-11-17,North,Online,P1004,27-inch Monitor,Electronics,191.8,1,0.05,C10617,Pix
O2024006825,2024-12-24,North,Marketplace,P1003,USB-C Cable,Electronics,9.8,6,0.0,C11982,Bank Transfer
O2024006826,2024-03-19,East,Online,P1010,Backpack,Lifestyle,45.0,6,0.1,C14458,Pix
O2024006827,2024-04-05,South,Store,P1008,Ballpoint Pen Set,Stationery,8.83,4,0.0,C16540,Credit Card
O2024006828,2024-04-16,South,Online,P1001,Wireless Mouse,Electronics,26.68,3,0.0,C17154,Credit Card
O2024006829,2024-09-28,West,Online,P1004,27-inch Monitor,Electronics,188.0,3,0.2,C19974,Debit Card
O2024006830,2024-08-01,East,Online,P1001,Wireless Mouse,Electronics,25.9,2,0.05,C12673,Credit Card
O2024006831,2024-11-25,East,Wholesale,P1006,Ergonomic Chair,Home Office,224.91,1,0.1,C17197,Bank Transfer
O2024006832,2024-01-30,North,Marketplace,P1005,Desk Lamp,Home Office,34.54,2,0.15,C11634,Credit Card
O2024006833,2024-04-03,East,Online,P1015,Laptop Stand,Home Office,29.9,1,0.15,C17716,Pix
O2024006834,2024-03-29,East,Online,P1002,Mechanical Keyboard,Electronics,79.9,8,0.0,C16137,Debit Card
O2024006835,2024-08-01,East,Marketplace,P1014,Planner 2024,Stationery,14.6,1,0.0,C16335,Debit Card
O2024006836,2024-10-21,East,Online,P1013,Coffee Mug,Lifestyle,11.9,2,0.2,C17391,Credit Card
O2024006837,2024-02-12,West,Marketplace,P1002,Mechanical Keyboard,Electronics,77.52,1,0.1,C18872,Credit Card
O2024006838,2024-09-20,South,Marketplace,P1012,Webcam,Electronics,40.28,3,0.0,C10202,Credit Card
O2024006839,2024-11-16,East,Store,P1004,27-inch Monitor,Electronics,193.7,5,0.15,C18010,Pix
O2024006840,2024-06-26,Central,Wholesale,P1015,Laptop Stand,Home Office,26.1,5,0.2,C17170,Credit Card
O2024006841,2024-04-12,Central,Store,P1008,Ballpoint Pen Set,Stationery,8.31,2,0.0,C14211,Pix
O2024006842,2024-12-12,West,Marketplace,P1006,Ergonomic Chair,Home Office,242.45,2,0.0,C18295,Bank Transfer
O2024006843,2024-09-15,North,Marketplace,P1007,Notebook Pack,Stationery,12.37,5,0.05,C16785,Debit Card
O2024006844,2024-10-21,South,Wholesale,P1011,Bluetooth Speaker,Electronics,55.53,1,0.15,C14655,Debit Card
O2024006845,2024-01-27,East,Store,P1001,Wireless Mouse,Electronics,26.42,1,0.2,C16918,Bank Transfer
O2024006846,2024-12-30,North,Store,P1003,USB-C Cable,Electronics,10.2,3,0.2,C14872,Credit Card
O2024006847,2024-12-26,Central,Store,P1015,Laptop Stand,Home Office,29.58,2,0.15,C16731,Bank Transfer
O2024006848,2024-01-30,South,Online,P1001,Wireless Mouse,Electronics,26.68,4,0.2,C12173,Credit Card
O2024006849,2024-03-24,West,Store,P1002,Mechanical Keyboard,Electronics,80.68,2,0.0,C17962,Credit Card
O2024006850,2024-12-05,East,Online,P1006,Ergonomic Chair,Home Office,249.9,1,0.1,C12919,Bank Transfer
O2024006851,2024-08-09,Central,Marketplace,P1011,Bluetooth Speaker,Electronics,56.94,1,0.15,C11933,Bank Transfer
O2024006852,2024-11-01,Central,Store,P1015,Laptop Stand,Home Office,29.58,1,0.0,C14623,Pix
O2024006853,2024-11-03,South,Store,P1012,Webcam,Electronics,41.92,2,0.05,C18862,Credit Card
O2024006854,2024-12-05,Central,Online,P1013,Coffee Mug,Lifestyle,11.54,1,0.1,C16953,Credit Card
O2024006855,2024-07-27,North,Online,P1015,Laptop Stand,Home Office,30.2,1,0.0,C12672,Bank Transfer
O2024006856,2024-06-26,North,Marketplace,P1012,Webcam,Electronics,39.49,2,0.0,C10635,Debit Card
O2024006857,2024-01-15,West,Marketplace,P1009,Water Bottle,Lifestyle,15.43,3,0.1,C16619,Credit Card
O2024006858,2024-10-24,Central,Store,P1001,Wireless Mouse,Electronics,25.63,1,0.0,C17445,Bank Transfer
O2024006859,2024-05-07,North,Online,P1004,27-inch Monitor,Electronics,191.8,2,0.1,C10037,Credit Card
O2024006860,2024-04-06,West,Wholesale,P1008,Ballpoint Pen Set,Stationery,7.48,2,0.15,C14085,Pix
O2024006861,2024-02-13,North,Store,P1011,Bluetooth Speaker,Electronics,61.71,3,0.0,C15120,Bank Transfer
O2024006862,2024-03-02,Central,Online,P1006,Ergonomic Chair,Home Office,242.4,2,0.15,C11041,Credit Card
O2024006863,2024-04-17,Central,Online,P1007,Notebook Pack,Stationery,12.12,1,0.2,C12869,Debit Card
O2024006864,2024-03-07,West,Store,P1009,Water Bottle,Lifestyle,16.06,1,0.0,C15690,Credit Card
O2024006865,2024-07-05,West,Wholesale,P1012,Webcam,Electronics,35.55,3,0.05,C18638,Debit Card
O2024006866,2024-04-07,North,Store,P1009,Water Bottle,Lifestyle,16.38,2,0.0,C10999,Pix
O2024006867,2024-11-06,West,Online,P1004,27-inch Monitor,Electronics,188.0,2,0.05,C18247,Debit Card
O2024006868,2024-12-25,East,Store,P1001,Wireless Mouse,Electronics,26.42,2,0.05,C11111,Debit Card
O2024006869,2024-05-17,North,Wholesale,P1004,27-inch Monitor,Electronics,172.62,1,0.0,C18335,Bank Transfer
O2024006870,2024-12-22,Central,Store,P1015,Laptop Stand,Home Office,29.58,6,0.1,C18811,Pix
O2024006871,2024-12-16,North,Store,P1006,Ergonomic Chair,Home Office,257.45,10,0.0,C16590,Debit Card
O2024006872,2024-11-02,West,Store,P1002,Mechanical Keyboard,Electronics,80.68,1,0.0,C14734,Bank Transfer
O2024006873,2024-10-28,West,Online,P1001,Wireless Mouse,Electronics,25.64,4,0.05,C16754,Bank Transfer
O2024006874,2024-06-14,Central,Store,P1007,Notebook Pack,Stationery,12.37,4,0.05,C19777,Pix
O2024006875,2024-09-24,North,Marketplace,P1006,Ergonomic Chair,Home Office,247.35,3,0.2,C16707,Bank Transfer
O2024006876,2024-09-21,North,Online,P1005,Desk Lamp,Home Office,35.25,2,0.0,C19589,Bank Transfer
O2024006877,2024-08-26,North,Online,P1010,Backpack,Lifestyle,45.45,3,0.2,C10804,Pix
O2024006878,2024-02-21,West,Online,P1005,Desk Lamp,Home Office,34.55,1,0.0,C19605,Credit Card
O2024006879,2024-12-22,Central,Online,P1011,Bluetooth Speaker,Electronics,58.1,1,0.15,C17428,Bank Transfer
O2024006880,2024-01-06,South,Store,P1003,USB-C Cable,Electronics,10.4,4,0.0,C12528,Credit Card
O2024006881,2024-08-09,South,Online,P1014,Planner 2024,Stationery,15.35,1,0.0,C18706,Bank Transfer
O2024006882,2024-02-29,East,Marketplace,P1004,27-inch Monitor,Electronics,186.1,1,0.0,C10227,Bank Transfer
O2024006883,2024-10-16,West,Store,P1004,27-inch Monitor,Electronics,191.76,4,0.0,C10955,Debit Card
O2024006884,2024-09-13,North,Online,P1012,Webcam,Electronics,40.3,4,0.1,C12662,Bank Transfer
O2024006885,2024-12-31,North,Store,P1003,USB-C Cable,Electronics,10.2,3,0.2,C17445,Bank Transfer
O2024006886,2024-07-07,North,Online,P1009,Water Bottle,Lifestyle,16.06,8,0.05,C17131,Debit Card
O2024006887,2024-03-26,North,Marketplace,P1003,USB-C Cable,Electronics,9.8,1,0.0,C15161,Credit Card
O2024006888,2024-07-12,South,Wholesale,P1014,Planner 2024,Stationery,13.81,2,0.0,C19680,Pix
O2024006889,2024-06-11,East,Online,P1001,Wireless Mouse,Electronics,25.9,3,0.0,C11665,Pix
O2024006890,2024-09-19,Central,Wholesale,P1009,Water Bottle,Lifestyle,13.88,4,0.15,C18651,Credit Card
O2024006891,2024-09-21,Central,Store,P1009,Water Bottle,Lifestyle,15.73,3,0.2,C16228,Debit Card
O2024006892,2024-07-14,Central,Marketplace,P1007,Notebook Pack,Stationery,11.88,4,0.15,C17636,Bank Transfer
O2024006893,2024-12-07,South,Store,P1008,Ballpoint Pen Set,Stationery,8.83,1,0.0,C14752,Pix
O2024006894,2024-03-23,West,Online,P1004,27-inch Monitor,Electronics,188.0,1,0.0,C16091,Debit Card
O2024006895,2024-05-05,East,Online,P1004,27-inch Monitor,Electronics,189.9,4,0.2,C17521,Credit Card
O2024006896,2024-02-20,North,Online,P1002,Mechanical Keyboard,Electronics,80.7,4,0.0,C13134,Debit Card
O2024006897,2024-03-29,East,Online,P1005,Desk Lamp,Home Office,34.9,1,0.1,C14994,Debit Card
O2024006898,2024-03-29,North,Store,P1012,Webcam,Electronics,41.1,1,0.0,C19391,Credit Card
O2024006899,2024-12-29,West,Wholesale,P1010,Backpack,Lifestyle,40.09,2,0.15,C16106,Bank Transfer
O2024006900,2024-04-28,East,Wholesale,P1007,Notebook Pack,Stationery,11.25,1,0.2,C18630,Bank Transfer
O2024006901,2024-07-07,South,Store,P1008,Ballpoint Pen Set,Stationery,8.83,2,0.15,C18027,Debit Card
O2024006902,2024-03-14,East,Online,P1010,Backpack,Lifestyle,45.0,1,0.2,C18331,Bank Transfer
O2024006903,2024-04-24,South,Online,P1003,USB-C Cable,Electronics,10.2,4,0.05,C18749,Pix
O2024006904,2024-02-07,West,Online,P1003,USB-C Cable,Electronics,9.8,1,0.0,C18712,Debit Card
O2024006905,2024-09-09,North,Online,P1015,Laptop Stand,Home Office,30.2,10,0.0,C15217,Credit Card
O2024006906,2024-10-01,East,Online,P1008,Ballpoint Pen Set,Stationery,8.4,6,0.05,C13501,Credit Card
O2024006907,2024-08-06,South,Online,P1011,Bluetooth Speaker,Electronics,61.7,1,0.0,C19669,Credit Card
O2024006908,2024-04-05,East,Online,P1009,Water Bottle,Lifestyle,15.9,3,0.2,C15245,Debit Card
O2024006909,2024-05-26,Central,Marketplace,P1001,Wireless Mouse,Electronics,24.62,6,0.0,C11744,Credit Card
O2024006910,2024-04-29,West,Store,P1001,Wireless Mouse,Electronics,26.15,5,0.15,C19512,Credit Card
O2024006911,2024-12-08,South,Online,P1003,USB-C Cable,Electronics,10.2,1,0.05,C16031,Pix
O2024006912,2024-07-26,East,Store,P1010,Backpack,Lifestyle,45.9,2,0.0,C13541,Bank Transfer
O2024006913,2024-02-02,South,Store,P1006,Ergonomic Chair,Home Office,262.54,1,0.0,C13894,Bank Transfer
O2024006914,2024-07-07,West,Store,P1014,Planner 2024,Stationery,15.05,2,0.1,C14062,Pix
O2024006915,2024-06-16,East,Online,P1001,Wireless Mouse,Electronics,25.9,4,0.0,C18263,Debit Card
O2024006916,2024-03-14,East,Store,P1003,USB-C Cable,Electronics,10.1,6,0.0,C12200,Bank Transfer
O2024006917,2024-04-05,South,Store,P1004,27-inch Monitor,Electronics,199.51,10,0.2,C13181,Bank Transfer
O2024006918,2024-11-11,South,Store,P1005,Desk Lamp,Home Office,36.67,2,0.0,C11096,Credit Card
O2024006919,2024-07-30,South,Wholesale,P1014,Planner 2024,Stationery,13.81,1,0.2,C16918,Credit Card
O2024006920,2024-11-26,Central,Online,P1003,USB-C Cable,Electronics,9.6,8,0.05,C13214,Bank Transfer
O2024006921,2024-03-10,Central,Marketplace,P1015,Laptop Stand,Home Office,28.42,4,0.0,C14489,Credit Card
O2024006922,2024-06-22,Central,Marketplace,P1011,Bluetooth Speaker,Electronics,56.94,5,0.1,C15834,Bank Transfer
